"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","location_1","lat","lon"
"2014-308097-PUS-10642","Permiso de Uso Certificado","2014-12-18T14:38:00.000","2014","2014.12","099-000-001-75","Moca","Carr 111 , 11.3, X, Capá, Moca","Aguadilla","Expedido","Adjudicado","2014-12-22T00:00:00.000","PUS-CERT","134054.73339223","259235.08355754","No","(2) DOS KIOSKO CON B.A.D. -FESTIVAL DE MASCARAS","Privado","Rural","JUAN  SALAS  HERNANDEZ ","(18.3675022125244, -67.0573272705078)","18.3675022125244","-67.057327270507798"
"2014-308076-PUS-10641","Permiso de Uso Certificado","2014-12-18T14:28:00.000","2014","2014.12","278-007-108-47","San Lorenzo","Carr 183  Ramal 916, 10.5, Estacionamiento De Coopertativ, Cerro Gordo, San Lorenzo","Humacao","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","250173.53450805001","238815.42363812","No","1 KIOSKO EXIBICION DE AUTOS","Privado","Rural","RAFAEL   ALEJANDRO ","(18.183443069458, -65.9590759277343)","18.183443069458001","-65.959075927734304"
"2014-308056-PUS-10621","Permiso de Uso Certificado","2014-12-18T14:14:00.000","2014","2014.12","335-037-034-01","Sabana Grande","Calle Betances, ., Plaza Publica Busigo, Barrio Pueblo, Sabana Grande","Aguadilla","Expedido","Adjudicado","2014-12-22T00:00:00.000","PUS-CERT","144248.664768199","227321.33973532001","No","BICENTENARIO DE SABANA GRANDE UN KIOSKO","Privado","Urbano","EDWIN MARTINEZ ","(18.0794582366943, -66.9599990844726)","18.0794582366943","-66.959999084472599"
"2014-307948-PUS-10601","Permiso de Uso Certificado","2014-12-18T13:55:00.000","2014","2014.12","200-093-075-02","Gurabo","Pr-189 Esquina Calle 5, 6.4 Local 8, Villa Marina, Rincón, Gurabo","Humacao","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CERT","247772.77271660001","246154.838427329","No","TESLA RADIOLOGY LLC","Privado","Urbano","MANUEL ESPINOSA ","(18.2498092651367, -65.9815979003906)","18.249809265136701","-65.981597900390597"
"2014-307953-PUS-10598","Permiso de Uso Certificado","2014-12-18T13:07:00.000","2014","2014.12","352-056-004-46","Yabucoa","Carr 904, ., Sector Martorell, Limones, Yabucoa","Humacao","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","256311.23780798001","226943.93906316001","No","1 KIOSKO FESTIVAL NAVIDENO CON BEBIDAS AL DETAL","Privado","Rural","AMERICO LAZU CLAUDIO","(18.0760326385498, -65.9013900756835)","18.076032638549801","-65.901390075683494"
"2014-307954-PUS-10599","Permiso de Uso Certificado","2014-12-18T13:07:00.000","2014","2014.12","124-030-037-09","Rincón","Predio Plaza La Amistad , ., ., Pueblo, Rincón","Aguadilla","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","113608.17467428","256021.63126764001","No","UN KIOSKO CON B.A.D. Y VENTA DE COMIDA ","Privado","Rural","YASHI RUIZ  ","(18.337743474688, -67.2506581670723)","18.337743474688001","-67.250658167072302"
"2014-307439-PUS-10593","Permiso de Uso Certificado","2014-12-18T12:14:00.000","2014","2014.12","032-051-765-36","Arecibo","Carr. 683, Km. 1.4 (Int.), Factor, Factor, Arecibo","Arecibo","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","180234.29553823001","268379.425150859","Si","PERMISO DOMICILIARIO - WEST INDUSTRIES, CORP.","Privado","Urbano","FRANCISCO TORO ROSARIO","(18.4510421752929, -66.6204528808593)","18.451042175292901","-66.620452880859304"
"2014-307567-PUS-10592","Permiso de Uso Completo","2014-12-18T12:10:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10591","Permiso de Uso Completo","2014-12-18T11:51:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10590","Permiso de Uso Completo","2014-12-18T11:40:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2011-033248-PUS-10589","Permiso de Uso Certificado","2014-12-18T11:40:00.000","2014","2014.12","367-076-270-04","Juana Díaz","Calle 6, Núm. 318, Comunidad Río Cañas Abajo, Río Cañas Abajo, Juana Díaz","Ponce","Cancelado","Adjudicado","2015-01-18T00:00:00.000","PUS-CERT","196677.633984279","222546.807692459","No","Milton Rodríguez","Privado","Rural","MILTON RODRÍGUEZ ","(18.0370407104492, -66.4647140502929)","18.037040710449201","-66.464714050292898"
"2014-307567-PUS-10588","Permiso de Uso Completo","2014-12-18T11:29:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10587","Permiso de Uso Completo","2014-12-18T11:12:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10586","Permiso de Uso Completo","2014-12-18T11:06:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2013-220862-PUS-10585","Permiso de Uso Certificado","2014-12-18T10:30:00.000","2014","2014.12","025-006-006-29","Isabela","4494, 0.7 Int, -----------, Guerrero, Isabela","Aguadilla","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","137185.90397717","270004.33919504","No","Residencia Sra. Nerina Perez","Privado","Rural","NERINA PÉREZ  LAGUERRE","(18.4648933410644, -67.0280303955078)","18.4648933410644","-67.028030395507798"
"2014-307567-PUS-10582","Permiso de Uso Completo","2014-12-18T10:08:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307538-PUS-10581","Permiso de Uso Certificado","2014-12-18T10:04:00.000","2014","2014.12","150-083-242-02","Fajardo","Parc. 198 N/A, N/A, Com. Rural Espanta Sueño, Florencio, Fajardo","Central","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","280696.683277359","253480.81382156","Si","LEGALIZACION PRIMERA PLANTA","Privado","Rural","EDWIN JURADO ","(18.3150100708007, -65.6699905395507)","18.3150100708007","-65.669990539550696"
"2014-307567-PUS-10580","Permiso de Uso Completo","2014-12-18T09:57:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10579","Permiso de Uso Completo","2014-12-18T09:49:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10578","Permiso de Uso Completo","2014-12-18T09:32:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10577","Permiso de Uso Completo","2014-12-18T09:21:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307928-PUS-10576","Permiso de Uso Certificado","2014-12-18T09:13:00.000","2014","2014.12","335-037-034-01","Sabana Grande","Calle Betances, ., Plaza Publica Busigo, Barrio Pueblo, Sabana Grande","Aguadilla","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","144248.664768199","227321.33973532001","No","ACTIVIDAD DEL BICENTENARIO DE SABANA GRANDE KIOSKO","Privado","Urbano","DIANA CRUZ ","(18.0794582366943, -66.9599990844726)","18.0794582366943","-66.959999084472599"
"2014-307567-PUS-10575","Permiso de Uso Completo","2014-12-18T09:09:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10574","Permiso de Uso Completo","2014-12-18T08:51:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10573","Permiso de Uso Completo","2014-12-18T08:41:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307924-PUS-10572","Permiso de Uso Certificado","2014-12-18T08:36:00.000","2014","2014.12","010-038-014-01","Hatillo","Plaza Publica, ., ., Barrio Pueblo, Hatillo","Arecibo","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","158548.216739419","272324.37259172898","No","(1) KIOSCO CON VENTA DE BEB. ALCOHOLICAS AL DETAL ","Privado","Urbano","EDWIN MARTINEZ ","(18.4863739013671, -66.825828552246)","18.486373901367099","-66.825828552245994"
"2014-307567-PUS-10571","Permiso de Uso Completo","2014-12-18T08:32:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10570","Permiso de Uso Completo","2014-12-18T08:19:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10569","Permiso de Uso Completo","2014-12-18T08:09:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10568","Permiso de Uso Completo","2014-12-18T07:59:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10567","Permiso de Uso Completo","2014-12-18T07:51:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10566","Permiso de Uso Completo","2014-12-18T07:38:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307819-PUS-10565","Permiso de Uso Certificado","2014-12-18T07:34:00.000","2014","2014.12","022-093-039-26","San Juan","Calle San Francisco, 413, ., San Juan Antiguo, San Juan","Central","Expedido","Adjudicado","2014-12-18T00:00:00.000","PUS-CERT","233960.18504491","270135.7548008","Si","LA BODEGA DE SAN JUAN","Privado","Rural","LEONEL PLANAS 00966","(18.4667320251464, -66.1118087768554)","18.466732025146399","-66.111808776855398"
"2014-307567-PUS-10564","Permiso de Uso Completo","2014-12-18T07:19:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10563","Permiso de Uso Completo","2014-12-18T07:05:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10562","Permiso de Uso Completo","2014-12-18T06:53:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10561","Permiso de Uso Completo","2014-12-18T06:41:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2012-093180-PUS-10541","Permiso de Uso Completo","2014-12-17T22:47:00.000","2014","2014.12","055-003-108-02","Barceloneta","Carretera Pr-2, Km. 55.8, N/A, Florida Afuera, Barceloneta","Arecibo","Expedido","Adjudicado","2015-02-05T00:00:00.000","PUS-CONV","187985.160619609","266535.89478305","No","Ampliación Nortequipo","Privado","Urbano","ANGEL BRUNO ","(18.4344444274902, -66.5470657348632)","18.434444427490199","-66.547065734863196"
"2014-307567-PUS-10524","Permiso de Uso Completo","2014-12-17T22:32:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-22T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10522","Permiso de Uso Completo","2014-12-17T22:19:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10521","Permiso de Uso Completo","2014-12-17T22:08:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10502","Permiso de Uso Completo","2014-12-17T21:51:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
"2014-307567-PUS-10501","Permiso de Uso Completo","2014-12-17T21:40:00.000","2014","2014.12","121-000-005-88","Fajardo","Carr. 987, 6.0, Sector Las Croabas, Cabezas, Fajardo","Central","Expedido","Adjudicado","2014-12-24T00:00:00.000","PUS-CONV","284978.70122001","259042.44359166001","No","THE OCEAN CLUB & SEVEN SEAS","Privado","Urbano","MICHAEL SCARFIA ","(18.3650913238525, -65.6292495727539)","18.3650913238525","-65.629249572753906"
