"nu_entidad","clasificaci_n","anofiscal","nb_entidad","fechatran","fechacierre","estatus","carreraparcialm","carreraparcialf","carreracompletom","carreracompletof","carreranograduadom","carreranograduadof","carreragraduadom","carreragraduadof","carrerapostsecundariom","carrerapostsecundariof","carreraasociadom","carreraasociadof","carrerabachm","carrerabachf","carreragradosprom","carreragradosprof","carreramaestriam","carreramaestriaf","carreradoctoradom","carreradoctoradof","confianzareinstparcialm","confianzareinstparcialf","confianzareinstcompletom","confianzareinstcompletof","confianzareinstnograduadom","confianzareinstnograduadof","confianzareinstgraduadom","confianzareinstgraduadof","confianzareinstpostsecundariom","confianzareinstpostsecundariof","confianzareinstasociadom","confianzareinstasociadof","confianzareinstbachm","confianzareinstbachf","confianzareinstgradosprom","confianzareinstgradosprof","confianzareinstmaestriam","confianzareinstmaestriaf","confianzareinstdoctoradom","confianzareinstdoctoradof","confianzanoreinstparcialm","confianzanoreinstparcialf","confianzanoreinstcompletom","confianzanoreinstcompletof","confianzanoreinstnograduadom","confianzanoreinstnograduadof","confianzanoreinstgraduadom","confianzanoreinstgraduadof","confianzanoreinstpostsecundariom","confianzanoreinstpostsecundariof","confianzanoreinstasociadom","confianzanoreinstasociadof","confianzanoreinstbachm","confianzanoreinstbachf","confianzanoreinstgradosprom","confianzanoreinstgradosprof","confianzanoreinstmaestriam","confianzanoreinstmaestriaf","confianzanoreinstdoctoradom","confianzanoreinstdoctoradof","transitorioparcialm","transitorioparcialf","transitoriocompletom","transitoriocompletof","transitorionograduadom","transitorionograduadof","transitoriograduadom","transitoriograduadof","transitoriopostsecundariom","transitoriopostsecundariof","transitorioasociadom","transitorioasociadof","transitoriobachm","transitoriobachf","transitoriogradosprom","transitoriogradosprof","transitoriomaestriam","transitoriomaestriaf","transitoriodoctoradom","transitoriodoctoradof","irregularparcialm","irregularparcialf","irregularcompletom","irregularcompletof","irregularnograduadom","irregularnograduadof","irregulargraduadom","irregulargraduadof","irregularpostsecundariom","irregularpostsecundariof","irregularasociadom","irregularasociadof","irregularbachm","irregularbachf","irregulargradosprom","irregulargradosprof","irregularmaestriam","irregularmaestriaf","irregulardoctoradom","irregulardoctoradof","otrosparcialm","otrosparcialf","otroscompletom","otroscompletof","otrosnograduadom","otrosnograduadof","otrosgraduadom","otrosgraduadof","otrospostsecundariom","otrospostsecundariof","otrosasociadom","otrosasociadof","otrosbachm","otrosbachf","otrosgradosprom","otrosgradosprof","otrosmaestriam","otrosmaestriaf","otrosdoctoradom","otrosdoctoradof","nuevom","nuevof","reingresadom","reingresadof","ascendidom","ascendidof","trasladadom","trasladadof","reinstaladom","reinstaladof","habilitadom","habilitadof","renunciantem","renunciantef","cesanteadom","cesanteadof","terminocontratom","terminocontratof","destituidom","destituidof","retiradom","retiradof","impedimentosinacomodom","impedimentosinacomodof","impedimentoacomodom","impedimentoacomodof","pensionadotransitoriom","pensionadotransitoriof","pensionadocontratom","pensionadocontratof","discrimenedadm","discrimenedadf","discrimenimpedimentom","discrimenimpedimentof","discrimenpoliticom","discrimenpoliticof","discrimenreligiosom","discrimenreligiosof","discrimensexom","discrimensexof","discrimennacionalidadm","discrimennacionalidadf","discrimenorientacionsexualm","discrimenorientacionsexualf","discrimenotrom","discrimenotrof","retribucionmrangoa","retribucionfrangoa","retribucionmrangob","retribucionfrangob","retribucionmrangoc","retribucionfrangoc","retribucionmrangod","retribucionfrangod","retribucionmrangoe","retribucionfrangoe","retribucionmrangof","retribucionfrangof","retribucionmrangog","retribucionfrangog","retribucionmrangoh","retribucionfrangoh","retribucionmrangoi","retribucionfrangoi","retribucionmrangoj","retribucionfrangoj","retribucionmrangok","retribucionfrangok","anosserviciomrangoa","anosserviciofrangoa","anosserviciomrangob","anosserviciofrangob","anosserviciomrangoc","anosserviciofrangoc","anosserviciomrangod","anosserviciofrangod","anosserviciomrangoe","anosserviciofrangoe","anosserviciomrangof","anosserviciofrangof","anosserviciomrangog","anosserviciofrangog","anosserviciomrangoh","anosserviciofrangoh","anosserviciomrangoi","anosserviciofrangoi","edadmrangoa","edadfrangoa","edadmrangob","edadfrangob","edadmrangoc","edadfrangoc","edadmrangod","edadfrangod","edadmrangoe","edadfrangoe","edadmrangof","edadfrangof","edadmrangog","edadfrangog","edadmrangoh","edadfrangoh","preparadonombre","preparadopuesto"
"3191","Corporaciones públicas","2014-2015","Corporación de las Artes Musicales","2016-02-11T00:00:00.000","2016-03-03T00:00:00.000","1","0","0","6","9","0","0","0","0","2","1","0","1","4","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","4","0","0","1","0","0","0","0","0","1","2","1","0","2","2","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","5","4","5","0","1","1","1","1","1","1","1","1","0","1","0","8","6","0","0","0","2","3","5","0","2","1","0","0","0","0","0","0","0","0","0","0","1","4","0","3","6","4","5","1","3","0","0","0","0","Giovanni A. Bueno Orengo","Especialista de Recursos Humanos"
"3191","Corporaciones públicas","2015-2016","Corporación de las Artes Musicales","2017-02-07T00:00:00.000","2017-02-07T00:00:00.000","1","0","0","6","9","0","0","1","1","1","2","0","0","4","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","4","0","0","1","0","0","0","0","0","1","2","1","0","2","2","0","0","0","0","2","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","5","4","5","0","1","1","1","1","1","1","1","1","0","1","0","9","4","0","1","0","2","3","6","0","2","1","0","0","0","0","0","0","0","0","0","0","0","4","1","3","6","4","5","1","3","1","0","0","0","Giovanni A. Bueno Orengo","Especialista de Recursos Humanos"
"3191","Corporaciones públicas","2012-2013","Corporación de las Artes Musicales","2014-02-07T00:00:00.000","2014-02-07T00:00:00.000","1","0","0","6","10","0","0","1","0","2","1","0","1","3","8","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","5","5","0","2","0","1","1","1","0","0","0","0","0","1","2","3","1","1","2","5","1","3","0","0","1","2","0","0","0","0","0","0","0","0","0","1","2","2","2","4","3","5","0","2","0","0","0","0","NULL","Instituto de Estadísticas de Puerto Rico"
"3192","Corporaciones públicas","2014-2015","Corporación de las Artes Escénico-Musicales de Puerto Rico","2016-03-03T00:00:00.000","2016-03-03T00:00:00.000","1","0","0","4","2","0","0","1","0","0","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","0","0","0","0","0","0","0","Harold Astor","Director de Finanzas"
"3192","Corporaciones públicas","2015-2016","Corporación de las Artes Escénico-Musicales de Puerto Rico","2017-02-07T00:00:00.000","2017-02-07T00:00:00.000","1","0","0","4","2","0","0","1","0","0","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","0","0","0","0","0","Harold Astor","Director de Finanzas"
"3192","Corporaciones públicas","2012-2013","Corporación para las Artes Musicales","2014-02-07T00:00:00.000","2014-02-07T00:00:00.000","1","0","0","3","2","0","0","0","0","0","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0","0","0","NULL","Instituto de Estadísticas de Puerto Rico"
"3193","Corporaciones públicas","2013-2014","Corporación del Centro de Bellas Artes de Puerto Rico","2015-01-15T00:00:00.000","2015-01-23T00:00:00.000","1","0","0","17","22","0","0","2","7","0","0","5","0","10","14","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","6","0","0","0","0","0","0","0","1","2","2","0","0","0","3","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","10","1","0","11","4","0","0","4","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","20","13","8","10","2","3","5","6","0","5","1","0","0","0","0","0","1","0","21","20","1","2","2","3","10","3","2","6","2","5","0","0","0","0","0","0","0","0","5","4","9","6","7","15","9","10","8","4","0","0","0","0","Wanda Correa Noa","Oficial en Administración de Recursos Humanos"
"3193","Corporaciones públicas","2014-2015","Corporación del Centro de Bellas Artes de Puerto Rico","2016-01-28T00:00:00.000","2016-01-28T00:00:00.000","1","0","0","16","22","0","0","1","7","0","0","5","0","10","14","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","1","3","0","0","0","3","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","10","1","0","9","4","0","0","5","0","2","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","19","13","6","10","4","3","4","6","0","5","1","0","0","0","0","0","1","0","21","21","1","2","2","3","9","3","2","6","0","5","0","0","0","0","0","0","0","0","5","4","9","7","6","15","7","10","8","4","0","0","0","0","Wanda Correa Noa","Oficial en Administración de Recursos Humanos"
"3193","Corporaciones públicas","2012-2013","Corporación del Centro de Bellas Artes Luis A. Ferré","2014-01-28T00:00:00.000","2014-01-28T00:00:00.000","1","0","0","19","23","0","0","4","8","0","0","5","0","10","14","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","1","3","1","0","0","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","9","1","0","9","5","0","0","2","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","9","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","18","15","7","6","2","4","5","6","0","4","2","0","0","0","0","0","1","0","16","17","0","1","6","3","6","6","3","6","4","5","0","0","0","0","0","0","0","0","0","5","7","7","12","10","10","12","6","4","0","0","0","0","NULL","Instituto de Estadísticas de Puerto Rico"
"3194","Corporaciones públicas","2013-2014","Corporación del Conservatorio de Música de Puerto Rico","2015-02-04T00:00:00.000","2015-02-04T00:00:00.000","1","0","0","37","24","0","0","0","0","1","0","1","0","9","6","0","0","23","16","3","2","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","3","4","0","0","0","0","0","0","0","0","1","0","0","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","32","13","25","3","0","2","2","5","1","1","4","21","29","0","0","9","21","0","0","23","20","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","5","16","7","10","8","9","18","9","25","16","4","12","2","1","0","1","1","0","40","40","14","19","16","12","8","7","5","5","0","3","0","1","0","0","0","0","0","0","8","3","11","25","26","19","22","21","13","14","2","3","1","2","Gloryber Laboy","Contable"
"3194","Corporaciones públicas","2014-2015","Corporación del Conservatorio de Música de Puerto Rico","2016-02-05T00:00:00.000","2016-02-05T00:00:00.000","1","0","0","39","23","0","0","0","0","1","0","1","0","10","6","0","0","24","15","3","2","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","3","4","0","0","0","0","0","0","0","0","1","0","0","1","0","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","33","13","25","3","0","6","3","2","1","1","3","18","28","0","0","13","23","0","0","7","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","6","0","10","23","10","8","18","11","26","24","4","7","1","1","0","1","1","0","45","41","12","15","16","14","8","7","6","7","1","2","0","1","0","0","0","0","0","0","3","5","17","23","26","23","27","19","13","14","1","1","1","2","Alba Dávila Román","Directora Recursos Humanos"
"3194","Corporaciones públicas","2015-2016","Corporación del Conservatorio de Música de Puerto Rico","2017-02-07T00:00:00.000","2017-02-07T00:00:00.000","1","0","0","36","22","0","0","0","0","1","0","1","0","10","5","0","0","21","15","3","2","0","0","4","2","0","0","0","0","0","0","0","0","1","0","0","0","3","2","0","0","0","0","2","3","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","15","27","1","2","7","5","2","0","1","1","5","18","0","0","3","11","0","0","1","1","0","0","2","1","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","14","7","12","11","9","7","8","7","4","16","7","3","8","1","1","0","1","1","0","29","29","8","9","11","10","8","6","3","6","3","1","0","2","0","1","0","0","0","0","3","3","9","17","12","10","24","16","13","14","1","3","0","1","Alba Dávila Román","Directora Recursos Humanos"
"3194","Corporaciones públicas","2012-2013","Corporación del Conservatorio de Música de Puerto Rico","2014-01-29T00:00:00.000","2014-02-03T00:00:00.000","1","0","0","35","24","0","0","1","0","0","0","2","0","8","8","0","0","21","15","3","1","0","0","3","1","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","2","6","0","0","0","0","0","0","0","0","1","3","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","31","17","27","0","0","8","3","3","1","2","6","21","20","0","0","16","26","0","0","1","0","0","0","3","3","0","0","0","1","0","0","69","57","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","10","9","13","10","9","11","11","10","17","13","19","13","13","15","2","0","0","1","1","0","52","44","14","19","13","14","4","3","5","4","0","2","1","2","0","0","0","0","0","0","9","5","14","30","27","22","22","15","14","12","2","2","2","1","NULL","Instituto de Estadísticas de Puerto Rico"
"3195","Corporaciones públicas","2012-2013","Corporación de la Orquesta Sinfónica de Puerto Rico","2014-02-05T00:00:00.000","2014-02-07T00:00:00.000","1","0","0","2","4","0","0","0","0","0","0","0","0","2","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","18","0","0","0","0","0","0","0","0","0","0","39","9","0","0","23","6","0","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","1","1","0","0","0","0","0","0","0","62","18","12","2","10","2","8","4","11","4","8","3","6","2","7","3","1","2","2","0","0","0","3","0","13","4","15","12","21","4","11","3","1","0","0","0","NULL","Instituto de Estadísticas de Puerto Rico"
"3195","Corporaciones públicas","2014-2015","Corporación de la Orquesta Sinfónica de Puerto Rico","2016-03-03T00:00:00.000",,,"0","0","4","1","0","0","0","0","0","0","0","1","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NULL","NULL"
"3195","Corporaciones públicas","2015-2016","Corporación de la Orquesta Sinfónica de Puerto Rico","2017-02-07T00:00:00.000","2017-02-07T00:00:00.000","1","0","0","1","4","0","0","0","0","0","0","0","1","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","2","0","1","0","0","0","0","Harold Astor","Director de Finanzas"
"3196","Corporaciones públicas","2013-2014","Corporación de la Escuela de Artes Plásticas  y Diseño de Puerto Rico","2015-02-04T00:00:00.000","2015-02-06T00:00:00.000","1","0","0","17","14","1","0","0","0","1","0","0","1","2","3","0","0","12","7","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","3","0","0","0","1","1","1","0","0","5","9","1","0","0","2","1","0","0","0","2","5","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","15","0","0","0","0","0","0","0","0","0","0","3","5","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","2","5","6","5","3","4","3","5","3","2","0","0","0","0","0","1","13","8","3","5","4","3","3","3","3","2","2","0","1","2","0","0","0","0","0","0","0","2","7","3","3","6","5","10","6","7","1","1","1","0","Carmen D. Rosario Morales","Directora de Recursos Humanos y Relaciones Laborales"
"3196","Corporaciones públicas","2014-2015","Corporación de la Escuela de Artes Plásticas  y Diseño de Puerto Rico","2016-02-22T00:00:00.000","2016-04-26T00:00:00.000","1","0","0","16","13","1","0","0","0","1","0","0","1","3","4","0","0","11","5","0","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","1","3","2","5","12","1","0","4","3","1","0","0","0","7","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","10","1","0","0","0","0","0","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","8","12","2","5","1","2","7","7","2","4","3","2","0","0","0","0","0","0","10","16","4","5","3","3","5","3","2","0","0","4","0","0","2","1","0","0","0","0","1","1","4","7","8","6","4","8","6","9","2","1","1","0","Pamela Rodriguez","Analista de Recursos Humanos"
"3196","Corporaciones públicas","2015-2016","Corporación de la Escuela de Artes Plásticas  y Diseño de Puerto Rico","2017-02-17T00:00:00.000","2017-02-22T00:00:00.000","1","0","0","17","12","1","0","0","0","1","0","0","0","3","3","0","0","10","6","2","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","8","13","1","0","3","3","1","0","0","0","3","6","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","25","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","8","12","1","4","3","1","6","7","2","4","3","2","0","0","0","0","0","0","10","15","2","4","5","5","4","3","3","2","0","1","1","0","1","0","0","0","0","0","0","1","3","5","8","7","6","9","6","7","2","1","0","1","Pamela Rodriguez","Analista de Recursos Humanos"
"3196","Corporaciones públicas","2012-2013","Escuela de Artes Plásticas de Puerto Rico","2014-02-07T00:00:00.000","2014-02-07T00:00:00.000","1","0","0","16","15","1","0","0","1","1","0","0","1","3","3","0","0","10","7","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0","1","0","0","2","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","3","5","4","3","2","4","4","5","4","1","0","0","0","0","0","1","5","7","4","1","5","4","2","2","1","3","0","2","3","1","0","0","0","0","0","0","0","0","3","1","6","4","4","7","4","8","2","0","1","0","NULL","Instituto de Estadísticas de Puerto Rico"
