"numero_de_contrato","entidad","contratista","cuantia","fecha_de_otorgamiento","vigente_desde","vigente_hasta","vigencia_en_meses","tipo_de_servicio","categoria_de_servicio","estatus","funcionario_firmante","otorgado_en_pr","otorgado_en","esta_rescindido","es_privatizacion"
"(4011) 2014-000397-A","Municipio de Bayamón","BOU MAINTANANCE SERVICE CORP.","13500","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","OBTENER EQUIPO Y VEHICULOS","COMPRA, VENTA Y ALQUILER DE EQUIPO, VEHICULOS Y OTROS","Aceptado","ORLANDO LOPEZ BELMONTE, SECRETARIO MUNICIPAL","true","BAYAMÓN","false",
"(4011) 2014-000398-A","Municipio de Bayamón","JEROD, INC.","15000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","OBTENER EQUIPO Y VEHICULOS","COMPRA, VENTA Y ALQUILER DE EQUIPO, VEHICULOS Y OTROS","Aceptado","ORLANDO LOPEZ BELMONTE, SECRETARIO MUNICIPAL","true","BAYAMÓN","false",
"(4011) 2014-000399-A","Municipio de Bayamón","JEROD, INC.","24000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","OBTENER EQUIPO Y VEHICULOS","COMPRA, VENTA Y ALQUILER DE EQUIPO, VEHICULOS Y OTROS","Aceptado","ORLANDO LOPEZ BELMONTE, SECRETARIO MUNICIPAL","true","BAYAMÓN","false",
"(4011) 2014-000411-A","Municipio de Bayamón","JORGE A PALOU DBA JP LANDSCAPE ARCHITECT","4485","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS TECNICOS","SERVICIOS TÉCNICOS","Aceptado","ORLANDO LOPEZ BELMONTE, SECRETARIO MUNICIPAL","true","BAYAMÓN","false",
"(4011) 2014-000564-A","Municipio de Bayamón","HOGAR EL CAMINO A LA SALVACIÓN II, INC.","39000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-03-31T00:00:00.000","5.98","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","ORLANDO LOPEZ BELMONTE, SECRETARIO MUNICIPAL","true","BAYAMÓN","false",
"(4065) 2014-B00007-A","Municipio de San Juan","MÁXIMA INTERNATIONAL TRADE, CORP.","2000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-01-31T00:00:00.000","4.04","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","MAGDIEL I. PEREZ GONZALEZ, SECRETARIO MUNICIPAL","true","SAN JUAN","false",
"(4065) 2014-B00010-A","Municipio de San Juan",,"6166.66","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-03-31T00:00:00.000","5.98","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","MAGDIEL I. PEREZ GONZALEZ, SECRETARIO MUNICIPAL","true","SAN JUAN","false",
"(4065) 2014-B00011-A","Municipio de San Juan","A. GARCIA & CO., INC.","6166.66","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-03-31T00:00:00.000","5.98","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","MAGDIEL I. PEREZ GONZALEZ, SECRETARIO MUNICIPAL","true","SAN JUAN","false",
"(4070) 2011-000362-D","Municipio de Toa Baja","EFRAIN ROSARIO ORTEGA","481","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-10-01T00:00:00.000","12.03","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Anibal Vega Borges, Alcalde","true","TOA BAJA","false",
"(4073) 2014-000333","Municipio de Vega Alta","RAFAEL LOPEZ LOPEZ","400","2013-09-30T00:00:00.000","2014-05-17T00:00:00.000","2014-05-17T00:00:00.000","0.03","OFRECER INMUEBLE EN ALQUILER","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Nicolás Torres Cuevas, Secretario Municipal","true","VEGA ALTA","false",
"(4073) 2014-000334","Municipio de Vega Alta","MAGDALENA SANTIAGO CONCEPCION","100","2013-09-30T00:00:00.000","2013-11-30T00:00:00.000","2013-11-30T00:00:00.000","0.03","OFRECER INMUEBLE EN ALQUILER","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Nicolás Torres Cuevas, Secretario Municipal","true","VEGA ALTA","false",
"(2235) 2011-DS0415-E","Departamento de Salud","JACQUELINE JIMENEZ RODRIGUEZ","36000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","FRANCISCO M JOGLAR PESQUERA, SECRETARIO DE SALUD","true","SAN JUAN","false",
"(2235) 2011-DS0582-C","Departamento de Salud","PABLO J. MARTINEZ LOPEZ","45000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0510-B","Departamento de Salud","JOHN MANUEL FLYNN FUERTES","100000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0520-B","Departamento de Salud","DR. NORMAN RAMIREZ LLUCH","120000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(4072) 2014-S80059","Municipio de Utuado","JUAN A. CARDERA RIVERA","4500","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","HON. ERNESTO IRIZARRY SALVA, ALCALDE DE UTUADO","true","UTUADO","false",
"(2235) 2012-DS0526-B","Departamento de Salud","EVIAN LINETTE ALBERT CAMACHO","25000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0531-B","Departamento de Salud","ZAIDA IVETTE MONTALVO MARTINEZ","19980","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0538-C","Departamento de Salud","DIANA MARGARITA COLACIOPPO SAAVEDRA","20000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0540-B","Departamento de Salud","IRMA RIVERA DIAZ","14000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","LORENZO GONZALEZ FELICIANO, SECRETARIO DE SALUD","true","SAN JUAN","false",
"(2235) 2012-DS0542-C","Departamento de Salud","WANDA ENID ROSADO RAMOS","45000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0545-B","Departamento de Salud","YANET CRESPO CHUY","33200.4","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2013-DS0684-B","Departamento de Salud","NATALIO DEBS ELIAS","50000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS DE MÉDICOS","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false","false"
"(2237) 2011-DS0914-C","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","RAQUEL MARIE TORRES MORLA","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2012-DS0189-C","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","DORCA WISELMA GARCIA TORRES","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0756-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","LAURA ESTHER JIMENEZ RAMIREZ","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(4063) 2014-000069","Municipio de Salinas","LILLIAM LOPEZ COLON","4200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Karilyn Bonilla Colon, Alcaldesa","true","SALINAS","false",
"(4063) 2014-000070","Municipio de Salinas","JOSE A. SANTIAGO RODRIGUEZ","4200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Karilyn Bonilla Colon, Alcaldesa","true","SALINAS","false",
"(4063) 2014-000073","Municipio de Salinas","LYDIA RODRIGUEZ","4200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Karilyn Bonilla Colon, Alcaldesa","true","SALINAS","false",
"(4063) 2014-000074","Municipio de Salinas","BRUNILDA RODRIGUEZ","5400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Karilyn Bonilla Colon, Alcaldesa","true","SALINAS","false",
"(4063) 2014-000075","Municipio de Salinas","HECTOR M. LOPEZ RIVERA","5400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Karilyn Bonilla Colon, Alcaldesa","true","SALINAS","false",
"(4063) 2014-000076","Municipio de Salinas","PEDRO RIVERA BURGOS","5100","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Karilyn Bonilla Colon, Alcaldesa","true","SALINAS","false",
"(4063) 2014-000077","Municipio de Salinas","GUILLERMO E. VALERO ORTIZ","4200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Karilyn Bonilla Colon, Alcaldesa","true","SALINAS","false",
"(4063) 2014-000078","Municipio de Salinas","ISMAEL TORRES PEREZ","5400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Karilyn Bonilla Colon, Alcaldesa","true","SALINAS","false",
"(1437) 2014-000053","Oficina del Gobernador","LINNA IRIZARRY MAYORAL","20250","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-12-31T00:00:00.000","3.06","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","HAROLD GONZALEZ ROSADO, ADMINISTRADOR","true","SAN JUAN","false",
"(4038) 2013-000447-E","Municipio de Jayuya","QUILES DELGADO CARMEN B","2356","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-11-30T00:00:00.000","2.01","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Aceptado","LUZ IVETTE GONZALEZ RIVERA, SECRETARIA EJECUTIVA DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000019-A","Municipio de Jayuya","SARMIENTO ALVAREZ ROSSANA N","4720","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-01-31T00:00:00.000","4.04","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(1407) 2012-004876-B","Oficina del Comisionado de Asuntos Municipales","MUNICIPIO DE YABUCOA","0","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-12-31T00:00:00.000","3.06","TRANSFERENCIA DE FONDOS","TRANSFERENCIA DE FONDOS","Aceptado","Carlos M. Santini Rodriguez, Lcdo., Comisionado de la Oficina del Comisionado de Asunt","false","SAN JUAN","false",
"(1405) 2014-000353-Z","Departamento de Recreación y Deportes","RAFAEL  NEGRON DIAZ","0","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","0.03","RESCISION DE CONTRATOS","RESCISION DE CONTRATOS","Aceptado","RAMON E. ORTA RODRIGUEZ, SECRETARIO","true","SAN JUAN","true",
"(1532) 2011-000061-F","Administración para el Desarrollo de Empresas Agropecuarias","HACIENDA CENTRAL, INC","150240","2013-09-30T00:00:00.000","2012-12-19T00:00:00.000","2013-11-30T00:00:00.000","11.41","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","GABRIEL FIGUEROA HERRERA, ADMINISTRADOR","true","SAN JUAN","false",
"(4078) 2014-000097-A","Municipio de Yauco","JULIO R. TORRES SANTOS","7265","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-10-31T00:00:00.000","1.02","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","HON. ABEL NAZARIO QUIÑONES, ALCALDE","true","YAUCO","false",
"(2250) 2014-000237-A","Departamento de la Familia","EDWIN DE LOS SANTOS","12000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","IDALIA COLON RONDON, SECRETARIA","true","SAN JUAN","false",
"(4062) 2014-000334","Municipio de Sabana Grande","PACHECO RUIZ, PROVIDENCIA","98.75","2013-09-30T00:00:00.000","2013-10-04T00:00:00.000","2013-10-04T00:00:00.000","0.03","OFRECER EQUIPO EN ALQUILER","COMPRA, VENTA Y ALQUILER DE EQUIPO, VEHICULOS Y OTROS","Aceptado","NOEL MATIAS BORRELLI, VICE-ALCALDE","true","SABANA GRANDE","false",
"(4057) 2014-000223","Municipio de Peñuelas","María De Lourdes Rodríguez","400","2013-09-30T00:00:00.000","2014-06-07T00:00:00.000","2014-06-07T00:00:00.000","0.03","OFRECER INMUEBLE EN ALQUILER","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","WALTER TORRES MALDONADO, ALCALDE","true","PEÑUELAS","false",
"(4067) 2014-000221","Municipio de San Sebastián","FONDO FOMENTO INDUSTRIA LECHERA/PEDRO GORDIAN JUAN","37127.52","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","JAVIER D JIMENEZ PEREZ, ALCALDE","true","SAN SEBASTIÁN","false",
"(4067) 2014-000222","Municipio de San Sebastián","FONDO FOMENTO INDUSTRIA LECHERA/PEDRO GORDIAN JUAN","8000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","JAVIER D JIMENEZ PEREZ, ALCALDE","true","SAN SEBASTIÁN","false",
"(4068) 2014-000054-Z","Municipio de Santa Isabel","RICOH PUERTO RICO, INC.","0","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","0.03","RESCISION DE CONTRATOS","RESCISION DE CONTRATOS","Aceptado","Enrique H. Questell Alvarado, Alcalde","true","SANTA ISABEL","true",
"(4903) 2014-000030","Área Local de Desarrollo Laboral de Noroeste (ALDL Noroeste)","MAGALY CORTES MIRANDA","16000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-05-31T00:00:00.000","7.99","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Aceptado","SAMUEL SANCHEZ TIRADO, DIRECTOR EJECUTIVO","true","AGUADILLA","false",
"(4903) 2014-000031","Área Local de Desarrollo Laboral de Noroeste (ALDL Noroeste)","JOSE E. PEREZ RODRIGUEZ","9440","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-05-31T00:00:00.000","7.99","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Aceptado","SAMUEL SANCHEZ TIRADO, DIRECTOR EJECUTIVO","true","AGUADILLA","false",
"(4903) 2014-000040","Área Local de Desarrollo Laboral de Noroeste (ALDL Noroeste)","ENCANTO RESTAURANTS, INC.","28166.25","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-26T00:00:00.000","2.86","ACUERDO NO FINANCIERO CON INTERCAMBIO VALORES","ACUERDOS NO FINANCIEROS","Aceptado","SAMUEL SANCHEZ TIRADO, DIRECTOR EJECUTIVO","true","AGUADILLA","false",
"(4958) 2014-000049","Área Local de Desarrollo Laboral de Ponce (ALDL Ponce)","MOTHERN HAIRSTYLING INSTITUTE","1079","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-06-30T00:00:00.000","9.01","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","HON. MARIA E. MELENDEZ ALTIERI, ALCALDESA","true","PONCE","false",
"(4958) 2014-000050","Área Local de Desarrollo Laboral de Ponce (ALDL Ponce)","MOTHERN HAIRSTYLING INSTITUTE","1079","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-06-30T00:00:00.000","9.01","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","HON. MARIA E. MELENDEZ ALTIERI, ALCALDESA","true","PONCE","false",
"(4072) 2014-S80057","Municipio de Utuado","OLGA DIAZ GONZALEZ","3900","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","HON. ERNESTO IRIZARRY SALVA, ALCALDE DE UTUADO","true","UTUADO","false",
"(4072) 2014-S80058","Municipio de Utuado","ANA VILLAFAÑE ONGAY","5100","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","HON. ERNESTO IRIZARRY SALVA, ALCALDE DE UTUADO","true","UTUADO","false",
"(4072) 2014-000023","Municipio de Utuado","ESCUELA VOCACIONAL ANTONIO REYES PADILLA","0","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2016-06-30T00:00:00.000","33.01","ACUERDO NO FINANCIERO CON INTERCAMBIO VALORES","ACUERDOS NO FINANCIEROS","Aceptado","HON. ERNESTO IRIZARRY SALVA, ALCALDE DE UTUADO","false","UTUADO","false",
"(4070) 2006-000269-O","Municipio de Toa Baja","CARMEN RAMOS LAGUER","374","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-10-01T00:00:00.000","12.03","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Anibal Vega Borges, Alcalde","true","TOA BAJA","false",
"(4070) 2013-000429-A","Municipio de Toa Baja","JESÚS GONZÁLEZ RIVERA","366","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-10-01T00:00:00.000","12.03","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Anibal Vega Borges, Alcalde","true","TOA BAJA","false",
"(4071) 2013-000652-B","Municipio de Trujillo Alto","CORPORACION PARA LA SUSTENTABILIDAD AMBIENTAL","0","2013-09-30T00:00:00.000","2013-07-01T00:00:00.000","2013-12-30T00:00:00.000","6.02","TRANSFERENCIA DE FONDOS","TRANSFERENCIA DE FONDOS","Aceptado","ADOLFO LOPEZ HERENCIA, AYUDANTE ESPECIAL","true","TRUJILLO ALTO","false",
"(2005) 2014-000038-A","Superintendencia del Capitolio Estatal de la Asamblea Legislativa de Puerto Rico","CHES SERVICE,CORP","500","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-12-31T00:00:00.000","3.06","SERVICIOS MISCELANEOS NO PERSONALES","SERVICIOS MISCELÁNEOS NO PERSONALES","Aceptado","JAVIER VAZQUEZ COLLAZO, SUPERINTENDENTE","true","SAN JUAN","false",
"(1532) 2012-000041-B","Administración para el Desarrollo de Empresas Agropecuarias","BEC CO, INC.","950000","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-11-30T00:00:00.000","2.04","COMPRA DE MATERIALES,MEDICINAS Y COMBUSTIBLE","COMPRA DE MATERIALES, SUMINISTROS Y EFECTOS","Aceptado","GABRIEL FIGUEROA HERRERA, ADMINISTRADOR","true","SAN JUAN","false",
"(1532) 2012-000092-B","Administración para el Desarrollo de Empresas Agropecuarias","GREEN PACK OF PUERTO RICO","91800","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-11-30T00:00:00.000","2.04","COMPRA DE MATERIALES,MEDICINAS Y COMBUSTIBLE","COMPRA DE MATERIALES, SUMINISTROS Y EFECTOS","Aceptado","GABRIEL FIGUEROA HERRERA, ADMINISTRADOR","true","SAN JUAN","false",
"(1532) 2012-000096-C","Administración para el Desarrollo de Empresas Agropecuarias","HACIENDA CENTRAL, INC","757620","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-11-30T00:00:00.000","2.04","COMPRA DE MATERIALES,MEDICINAS Y COMBUSTIBLE","COMPRA DE MATERIALES, SUMINISTROS Y EFECTOS","Aceptado","GABRIEL FIGUEROA HERRERA, ADMINISTRADOR","true","SAN JUAN","false",
"(1532) 2012-000097-C","Administración para el Desarrollo de Empresas Agropecuarias","PROMOTORES AGRICOLAS NATIVOS, INC.","438390","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-11-30T00:00:00.000","2.04","COMPRA DE MATERIALES,MEDICINAS Y COMBUSTIBLE","COMPRA DE MATERIALES, SUMINISTROS Y EFECTOS","Aceptado","GABRIEL FIGUEROA HERRERA, ADMINISTRADOR","true","SAN JUAN","false",
"(1423) 2013-F00060-A","Fideicomiso Institucional de la Guardia Nacional de Puerto Rico","Horwath Velez & Co.  PSC","16335","2013-09-30T00:00:00.000","2013-06-28T00:00:00.000","2013-10-31T00:00:00.000","4.14","SERVICIOS DE CONTABILIDAD Y/O AUDITORIA","SERVICIOS PROFESIONALES","Aceptado","Juan J. Medina Lamela, Principal Oficial Ejecutivo","true","SAN JUAN","false",
"(1532) 2014-000034","Administración para el Desarrollo de Empresas Agropecuarias","COLON & PONCE, INC.","31104","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-06-30T00:00:00.000","9.01","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","GABRIEL FIGUEROA HERRERA, ADMINISTRADOR","true","SAN JUAN","false",
"(1302) 2006-000805-E","Administración de Vivienda Pública","Fracinetti Arquitectos, CSP.","27911.75","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2015-12-15T00:00:00.000","26.53","SERVICIOS TECNICOS","SERVICIOS TÉCNICOS","Aceptado","Lcdo. Miguel B. Hernandez Vivoni, Administrador Interino - Administracion Vivienda P","true","SAN JUAN","false",
